TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES
2016,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,EU,European Union - 27 countries (from 2020),Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,EU,European Union - 27 countries (from 2020),Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,EU,European Union - 27 countries (from 2020),Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,EU,European Union - 27 countries (from 2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-296,635.52"
2016,EU,European Union - 27 countries (from 2020),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-318,870.07"
2016,EU,European Union - 27 countries (from 2020),Methane,"Land use, land use change, and forestry (LULUCF)",261.89
2016,EU,European Union - 27 countries (from 2020),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","6,547.26"
2016,EU,European Union - 27 countries (from 2020),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",52.64
2016,EU,European Union - 27 countries (from 2020),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","15,687.29"
2016,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 27 countries (from 2020),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 27 countries (from 2020),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 27 countries (from 2020),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"432,829.39"
2016,EU,European Union - 28 countries (2013-2020),Carbon dioxide,Agriculture,"11,560.32"
2016,EU,European Union - 28 countries (2013-2020),Methane,Agriculture,"9,320.31"
2016,EU,European Union - 28 countries (2013-2020),Methane (CO2 equivalent),Agriculture,"233,007.85"
2016,EU,European Union - 28 countries (2013-2020),Nitrous oxide,Agriculture,631.75
2016,EU,European Union - 28 countries (2013-2020),Nitrous oxide (CO2 equivalent),Agriculture,"188,261.23"
2016,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020),Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020),Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020),Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-291,305.09"
2016,EU,European Union - 28 countries (2013-2020),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-320,452.72"
2016,EU,European Union - 28 countries (2013-2020),Methane,"Land use, land use change, and forestry (LULUCF)",454.8
2016,EU,European Union - 28 countries (2013-2020),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","11,369.91"
2016,EU,European Union - 28 countries (2013-2020),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",59.66
2016,EU,European Union - 28 countries (2013-2020),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","17,777.73"
2016,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"433,811.23"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Carbon dioxide,Agriculture,"11,566.46"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane,Agriculture,"9,343.64"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane (CO2 equivalent),Agriculture,"233,590.93"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide,Agriculture,633.07
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide (CO2 equivalent),Agriculture,"188,653.85"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-282,026.78"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-314,577.30"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane,"Land use, land use change, and forestry (LULUCF)",590.57
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","14,764.26"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",59.69
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","17,786.26"
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FI,Finland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,651.23"
2016,FI,Finland,Carbon dioxide,Agriculture,268.37
2016,FI,Finland,Methane,Agriculture,102.8
2016,FI,Finland,Methane (CO2 equivalent),Agriculture,"2,570.05"
2016,FI,Finland,Nitrous oxide,Agriculture,12.79
2016,FI,Finland,Nitrous oxide (CO2 equivalent),Agriculture,"3,812.81"
2016,FI,Finland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,FI,Finland,Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,FI,Finland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,FI,Finland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,FI,Finland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,FI,Finland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-16,948.50"
2016,FI,Finland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-19,721.06"
2016,FI,Finland,Methane,"Land use, land use change, and forestry (LULUCF)",30.61
2016,FI,Finland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",765.23
2016,FI,Finland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",6.74
2016,FI,Finland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,007.33"
2016,FI,Finland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FI,Finland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FI,Finland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FI,Finland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FI,Finland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FR,France,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"75,131.35"
2016,FR,France,Carbon dioxide,Agriculture,"2,163.62"
2016,FR,France,Methane,Agriculture,"1,555.37"
2016,FR,France,Methane (CO2 equivalent),Agriculture,"38,884.24"
2016,FR,France,Nitrous oxide,Agriculture,114.37
2016,FR,France,Nitrous oxide (CO2 equivalent),Agriculture,"34,083.50"
2016,FR,France,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,FR,France,Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,FR,France,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,FR,France,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,FR,France,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,FR,France,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-33,827.29"
2016,FR,France,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-38,106.60"
2016,FR,France,Methane,"Land use, land use change, and forestry (LULUCF)",46.32
2016,FR,France,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,157.89"
2016,FR,France,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",10.47
2016,FR,France,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","3,121.42"
2016,FR,France,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FR,France,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FR,France,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FR,France,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,FR,France,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HR,Croatia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"2,702.43"
2016,HR,Croatia,Carbon dioxide,Agriculture,76.17
2016,HR,Croatia,Methane,Agriculture,60.67
2016,HR,Croatia,Methane (CO2 equivalent),Agriculture,"1,516.75"
2016,HR,Croatia,Nitrous oxide,Agriculture,3.72
2016,HR,Croatia,Nitrous oxide (CO2 equivalent),Agriculture,"1,109.52"
2016,HR,Croatia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,HR,Croatia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,HR,Croatia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,HR,Croatia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,HR,Croatia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,HR,Croatia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-5,522.52"
2016,HR,Croatia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-5,658.88"
2016,HR,Croatia,Methane,"Land use, land use change, and forestry (LULUCF)",0.36
2016,HR,Croatia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",8.92
2016,HR,Croatia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.43
2016,HR,Croatia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",127.45
2016,HR,Croatia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HR,Croatia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HR,Croatia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HR,Croatia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HR,Croatia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HU,Hungary,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,095.35"
2016,HU,Hungary,Carbon dioxide,Agriculture,208.98
2016,HU,Hungary,Methane,Agriculture,107.42
2016,HU,Hungary,Methane (CO2 equivalent),Agriculture,"2,685.43"
2016,HU,Hungary,Nitrous oxide,Agriculture,14.1
2016,HU,Hungary,Nitrous oxide (CO2 equivalent),Agriculture,"4,200.95"
2016,HU,Hungary,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,HU,Hungary,Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,HU,Hungary,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,HU,Hungary,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,HU,Hungary,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,HU,Hungary,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,655.25"
2016,HU,Hungary,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,709.07"
2016,HU,Hungary,Methane,"Land use, land use change, and forestry (LULUCF)",0.36
2016,HU,Hungary,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",9.08
2016,HU,Hungary,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.15
2016,HU,Hungary,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",44.74
2016,HU,Hungary,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HU,Hungary,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HU,Hungary,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HU,Hungary,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,HU,Hungary,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2016,IE,Ireland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"19,899.82"
2016,IE,Ireland,Carbon dioxide,Agriculture,512.7
2016,IE,Ireland,Methane,Agriculture,533.21
2016,IE,Ireland,Methane (CO2 equivalent),Agriculture,"13,330.27"
2016,IE,Ireland,Nitrous oxide,Agriculture,20.32
2016,IE,Ireland,Nitrous oxide (CO2 equivalent),Agriculture,"6,056.84"
2016,IE,Ireland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2016,IE,Ireland,Perfluorocarbones (CO2 equivalent),Agriculture,:
2016,IE,Ireland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2016,IE,Ireland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2016,IE,Ireland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2016,IE,Ireland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","4,984.03"
2016,IE,Ireland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","4,177.04"
2016,IE,Ireland,Methane,"Land use, land use change, and forestry (LULUCF)",16.35
2016,IE,Ireland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",408.63
2016,IE,Ireland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.34
2016,IE,Ireland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",398.36
2016,IE,Ireland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
