TIME,GEO_NAME,GEO,IRRIGATION,CROPS
2010,PT16,Centro,Irrigable,23.7
2010,PT16,Centro,Irrigated,19.1
2010,PT17,Area Metropolitana de Lisboa,Irrigable,31.5
2010,PT17,Area Metropolitana de Lisboa,Irrigated,25.9
2010,PT18,Alantejo,Irrigable,10
2010,PT18,Alantejo,Irrigated,9
2010,PT20,Regiao Autonoma dos Acores,Irrigable,0.2
2010,PT20,Regiao Autonoma dos Acores,Irrigated,0.2
2010,PT30,Regiao Autonoma de Madeira,Irrigable,82.3
2010,PT30,Regiao Autonoma de Madeira,Irrigated,75.3
2010,RO,Romenia,Irrigable,3.1
2010,RO,Romenia,Irrigated,1
2010,RO11,Nord-Vest,Irrigable,0
2010,RO11,Nord-Vest,Irrigated,0
2010,RO12,Centru,Irrigable,0.1
2010,RO12,Centru,Irrigated,0.1
2010,RO21,Macroregion 2 Nord-Est,Irrigable,0.3
2010,RO21,Macroregion 2 Nord-Est,Irrigated,0.1
2010,RO22,Macroregion 2 Sud-Est,Irrigable,12.6
2010,RO22,Macroregion 2 Sud-Est,Irrigated,4.3
2010,RO31,Sud Muntenia,Irrigable,3.8
2010,RO31,Sud Muntenia,Irrigated,1.2
2010,RO32,Bucaresti-Iifov,Irrigable,0.4
2010,RO32,Bucaresti-Iifov,Irrigated,0.2
2010,RO41,Sud-Vest Oltenia,Irrigable,2.6
2010,RO41,Sud-Vest Oltenia,Irrigated,0.4
2010,RO42,Vest,Irrigable,0.2
2010,RO42,Vest,Irrigated,0.1
2010,SE,Sweden,Irrigable,5.4
2010,SE,Sweden,Irrigated,2.1
2010,SE11,Stockholm,Irrigable,2.3
2010,SE11,Stockholm,Irrigated,0.9
2010,SE12,East-middle Sweden,Irrigable,2.6
2010,SE12,East-middle Sweden,Irrigated,0.8
2010,SE21,Smaland and islands,Irrigable,5
2010,SE21,Smaland and islands,Irrigated,1.9
2010,SE22,South Sweden,Irrigable,13.3
2010,SE22,South Sweden,Irrigated,6.1
2010,SE23,West Sweden,Irrigable,5.4
2010,SE23,West Sweden,Irrigated,1.5
2010,SE31,North-middle Sweden,Irrigable,2.2
2010,SE31,North-middle Sweden,Irrigated,0.7
2010,SE32,Middle Norrland,Irrigable,1.1
2010,SE32,Middle Norrland,Irrigated,0.6
2010,SE33,Upper Norrland,Irrigable,1.2
2010,SE33,Upper Norrland,Irrigated,0.6
2010,SI,Slovenia,Irrigable,1.1
2010,SI,Slovenia,Irrigated,0.3
2010,SI01,Eastern Slovenia,Irrigable,1
2010,SI01,Eastern Slovenia,Irrigated,0.2
2010,SI02,Western Slovenia,Irrigable,1.4
2010,SI02,Western Slovenia,Irrigated,0.4
2010,SI03,Eastern Slovenia,Irrigable,: 
2010,SI03,Eastern Slovenia,Irrigated,: 
2010,SI04,Western Slovenia,Irrigable,: 
2010,SI04,Western Slovenia,Irrigated,: 
2010,SK,Slovakia,Irrigable,5.7
2010,SK,Slovakia,Irrigated,0.8
2010,SK01,Bratislava Region,Irrigable,20.2
2010,SK01,Bratislava Region,Irrigated,5.5
2010,SK02,Western Slovakia,Irrigable,10.7
2010,SK02,Western Slovakia,Irrigated,1.2
2010,SK03,Central Slovakia,Irrigable,1
2010,SK03,Central Slovakia,Irrigated,0.1
2010,SK04,Eastern Slovakia,Irrigable,0.3
2010,SK04,Eastern Slovakia,Irrigated,0
2010,UK,United Kingdom,Irrigable,0.6
2010,UK,United Kingdom,Irrigated,0.4
2010,UKC1,Tees Valley and Durham,Irrigable,: c
2010,UKC1,Tees Valley and Durham,Irrigated,: c
2010,UKC2,Northumberland and Tyne and Wear,Irrigable,0.1
2010,UKC2,Northumberland and Tyne and Wear,Irrigated,0.1
2010,UKD1,Cumbria,Irrigable,: c
2010,UKD1,Cumbria,Irrigated,: c
2010,UKD2,Cheshire,Irrigable,: 
2010,UKD2,Cheshire,Irrigated,: 
2010,UKD3,Greater Manchester,Irrigable,: c
2010,UKD3,Greater Manchester,Irrigated,: c
2010,UKD4,Lancashire,Irrigable,0.4
2010,UKD4,Lancashire,Irrigated,0.4
2010,UKD5,Merseyside,Irrigable,: 
2010,UKD5,Merseyside,Irrigated,: 
2010,UKD6,Cheshire,Irrigable,0.3
2010,UKD6,Cheshire,Irrigated,0.3
2010,UKD7,Merseyside,Irrigable,: c
2010,UKD7,Merseyside,Irrigated,: c
2010,UKE1,East Riding and North Lincolnshire,Irrigable,1
2010,UKE1,East Riding and North Lincolnshire,Irrigated,0.9
2010,UKE2,North Yorkshire,Irrigable,0.4
2010,UKE2,North Yorkshire,Irrigated,0.4
2010,UKE3,South Yorkshire,Irrigable,0.6
2010,UKE3,South Yorkshire,Irrigated,0.5
2010,UKE4,West Yorkshire,Irrigable,0.1
2010,UKE4,West Yorkshire,Irrigated,0.1
2010,UKF1,Derbyshire and Nottinghamshire,Irrigable,1.4
2010,UKF1,Derbyshire and Nottinghamshire,Irrigated,1.2
2010,UKF2,"Leicestershire, Rutland and Northamptonshire",Irrigable,0
2010,UKF2,"Leicestershire, Rutland and Northamptonshire",Irrigated,0
2010,UKF3,Lincolnshire,Irrigable,1.3
2010,UKF3,Lincolnshire,Irrigated,1.1
2010,UKG1,"Herefordshire, Worcestersire and Warwickshire",Irrigable,0.6
2010,UKG1,"Herefordshire, Worcestersire and Warwickshire",Irrigated,0.5
2010,UKG2,Shropshire and Staffordshire,Irrigable,1.3
2010,UKG2,Shropshire and Staffordshire,Irrigated,1.1
2010,UKG3,West midlands,Irrigable,: c
2010,UKG3,West midlands,Irrigated,: c
2010,UKH1,East Anglia,Irrigable,3.5
2010,UKH1,East Anglia,Irrigated,3
